RowNumber,CustomerId,NumOfProducts,HasChckng,IsActiveMember
1960,15780514,1,1,0
4383,15780561,2,0,0
3141,15780572,2,1,0
835,15780628,2,0,0
2167,15780650,1,1,1
4721,15780654,2,0,1
8575,15780677,2,1,1
8613,15780716,2,1,1
1859,15780746,2,1,1
4669,15780770,1,1,1
4093,15780779,2,1,0
681,15780804,1,0,1
8533,15780805,2,1,0
1674,15780835,1,1,1
2168,15780846,2,0,1
1041,15780870,1,1,1
9557,15780909,1,0,0
3431,15780925,2,1,1
1972,15780954,2,1,0
76,15780961,2,1,0
8597,15780966,2,0,0
7810,15780989,1,1,1
1902,15781034,2,0,1
8441,15781127,1,1,1
8864,15781129,2,1,1
1527,15781210,2,0,0
6021,15781234,1,1,0
4870,15781272,3,1,1
9823,15781298,1,0,1
518,15781307,2,1,0
9148,15781326,1,0,0
8316,15781347,2,1,1
6451,15781409,1,1,0
6076,15781451,2,0,0
944,15781465,1,1,0
4370,15781495,2,1,1
5219,15781505,2,1,0
9753,15781530,2,1,1
6337,15781534,1,0,0
1612,15781553,1,1,0
7553,15781574,1,1,1
1268,15781586,1,1,1
403,15781589,2,0,1
4410,15781598,1,0,1
7750,15781619,1,1,0
6928,15781665,1,0,0
3626,15781678,2,1,1
9667,15781689,2,1,0
2780,15781702,2,0,1
5981,15781710,2,1,0
4280,15781777,1,0,0
1162,15781802,1,1,0
7130,15781875,2,1,1
1953,15781884,2,0,1
9445,15781903,2,1,1
8912,15781914,2,1,1
7581,15781975,1,0,1
9372,15781987,1,1,1
1257,15781989,1,1,0
7563,15782089,1,1,0
5644,15782096,1,1,1
5853,15782100,1,0,1
9520,15782121,2,1,0
4646,15782144,2,1,1
7308,15782159,2,1,1
5354,15782181,1,1,0
280,15782210,1,1,0
1102,15782219,2,1,0
9870,15782231,2,1,0
513,15782236,2,0,0
2432,15782247,3,1,1
4119,15782311,2,1,1
4596,15782360,1,1,1
6538,15782364,1,0,0
898,15782390,1,1,0
6018,15782404,1,0,0
4219,15782418,1,1,1
1179,15782454,1,1,1
3631,15782456,2,0,0
2776,15782468,2,1,1
9938,15782475,2,1,1
2972,15782530,1,1,0
4456,15782531,2,1,0
9747,15782550,1,1,1
603,15782569,1,0,1
1871,15782574,2,0,0
2143,15782591,1,1,0
6425,15782608,2,0,0
3504,15782630,1,0,0
5333,15782641,1,1,0
2503,15782659,1,1,0
128,15782688,1,1,0
441,15782735,1,0,0
1535,15782736,1,0,1
5632,15782758,1,1,1
3967,15782778,2,0,1
3413,15782802,1,1,1
2938,15782806,2,1,0
6706,15782875,2,1,1
5576,15782879,2,1,1
994,15782899,1,0,0
8681,15782939,1,1,0
2425,15782941,2,1,1
5526,15782993,2,1,1
6012,15783007,1,1,1
4993,15783019,3,1,0
8984,15783025,2,1,0
6003,15783026,1,1,0
3042,15783029,2,1,1
3980,15783030,1,1,0
6294,15783083,2,1,0
8685,15783097,1,1,0
4865,15783225,1,1,0
8792,15783276,2,1,1
2421,15783305,1,1,0
7905,15783338,1,1,1
5227,15783349,1,1,1
1895,15783398,1,1,0
2719,15783444,1,0,1
6743,15783463,2,1,0
5926,15783477,1,0,1
439,15783501,2,1,0
5645,15783522,1,1,1
6459,15783526,1,1,1
3757,15783541,2,0,1
9305,15783589,2,0,0
2286,15783615,4,1,1
4432,15783629,2,0,0
949,15783659,1,1,1
4603,15783691,1,1,0
5214,15783752,1,1,1
5611,15783816,2,0,0
7114,15783859,1,1,1
5996,15783865,1,1,1
8517,15783875,2,1,0
5487,15783882,2,0,1
7096,15783883,1,1,0
1623,15783955,2,1,0
2249,15783958,2,0,0
5339,15784000,1,0,0
9451,15784010,1,1,0
9911,15784042,1,1,1
1092,15784092,1,1,1
3446,15784097,2,1,0
6392,15784099,1,1,0
9906,15784124,1,1,0
3443,15784130,1,1,1
9674,15784148,2,0,0
6339,15784161,1,0,0
6914,15784180,1,1,1
736,15784209,1,1,1
5555,15784218,2,1,1
1456,15784280,2,0,1
5725,15784286,1,1,1
2551,15784301,2,1,0
3304,15784320,1,1,1
9141,15784323,2,0,0
4960,15784361,1,1,1
5334,15784445,1,0,0
6699,15784491,1,0,0
7484,15784526,1,0,1
6046,15784594,2,1,1
426,15784597,1,1,0
2324,15784676,2,1,0
4943,15784687,1,0,0
5267,15784700,1,1,1
2080,15784736,1,1,0
5008,15784761,3,0,1
641,15784844,1,1,0
5794,15784890,2,1,0
8500,15784918,2,0,1
8757,15784923,1,1,1
4607,15784958,4,1,1
9368,15785024,1,1,0
6141,15785042,1,0,0
2654,15785078,1,1,0
8374,15785167,2,0,0
3226,15785170,1,0,0
9269,15785183,2,1,1
6170,15785290,1,1,0
7948,15785326,2,1,0
7175,15785339,2,0,0
6310,15785342,2,0,1
5761,15785350,1,1,0
8043,15785352,1,0,0
9745,15785358,1,1,1
7488,15785367,1,0,0
5646,15785373,1,1,0
4054,15785385,2,1,0
3590,15785406,1,0,0
2248,15785485,1,0,1
6977,15785488,2,1,1
9883,15785490,1,1,1
883,15785519,1,1,0
215,15785542,2,0,0
5447,15785547,2,1,0
5520,15785559,1,1,0
8157,15785576,1,1,0
392,15785611,1,1,1
6861,15785654,2,1,1
7550,15785705,1,1,0
2843,15785782,1,1,1
452,15785798,2,0,1
4650,15785815,2,1,1
295,15785819,2,1,1
6543,15785831,1,1,1
2573,15785865,2,1,1
345,15785869,2,1,0
952,15785899,1,1,0
8667,15785920,2,1,1
6583,15785975,2,0,1
1046,15785980,2,1,0
904,15786014,2,1,0
9465,15786035,2,1,0
8631,15786042,2,1,0
526,15786063,2,1,1
6579,15786078,2,1,0
4189,15786153,2,1,0
3943,15786167,2,1,1
342,15786170,1,0,0
5923,15786196,3,1,0
1511,15786199,1,1,1
2701,15786200,2,1,0
7714,15786215,2,1,0
7021,15786237,2,1,0
5581,15786249,2,1,0
218,15786308,2,0,0
9326,15786389,2,1,1
3559,15786392,1,0,0
9587,15786418,1,0,1
8981,15786433,2,1,1
6746,15786454,1,1,1
9011,15786463,2,0,0
5892,15786469,2,1,0
7535,15786539,2,1,1
4642,15786617,1,1,0
3968,15786643,2,1,1
5972,15786680,2,1,0
4950,15786717,2,0,0
4696,15786739,1,1,1
9924,15786789,2,1,1
1521,15786800,1,0,1
1862,15786852,2,1,1
684,15786905,2,0,0
2993,15786993,2,0,1
4423,15787014,1,1,1
2623,15787026,2,1,1
4490,15787035,2,1,1
4518,15787051,1,1,0
271,15787071,2,0,1
3517,15787151,2,1,1
222,15787155,1,0,1
3496,15787161,1,1,0
9793,15787168,1,1,1
233,15787174,2,0,1
1994,15787189,3,0,0
7718,15787196,2,1,1
8653,15787204,1,0,0
5568,15787222,2,1,1
7326,15787229,2,1,0
5094,15787255,3,1,1
4910,15787258,2,1,0
2595,15787318,1,1,0
4794,15787322,1,1,1
2180,15787459,1,0,0
445,15787470,1,0,0
2807,15787529,1,1,0
3204,15787550,2,1,1
4934,15787597,2,1,1
6820,15787602,2,1,1
747,15787619,1,0,0
2059,15787655,2,1,0
7097,15787693,1,1,0
2741,15787699,1,1,1
7992,15787710,2,1,0
8011,15787756,2,1,0
1000,15787772,1,0,0
8958,15787825,1,1,1
4253,15787830,1,1,0
1392,15787835,2,1,1
4693,15787848,2,0,0
6805,15787884,2,1,1
2350,15787907,3,1,0
5816,15788022,2,0,1
9650,15788025,2,1,1
5315,15788068,3,1,0
4504,15788118,2,1,0
565,15788126,1,1,1
7210,15788131,1,1,0
4629,15788151,2,1,1
9202,15788183,2,1,0
7836,15788189,1,1,0
7654,15788215,1,0,0
18,15788218,2,1,1
7301,15788224,1,0,0
591,15788291,1,1,1
4773,15788367,1,1,1
7136,15788442,1,0,1
37,15788448,1,0,1
8337,15788480,1,0,0
1707,15788483,1,1,0
6327,15788494,1,1,0
2343,15788535,1,1,0
4089,15788536,2,0,0
1842,15788539,1,1,0
4730,15788556,1,1,1
7674,15788634,1,0,0
664,15788659,2,1,1
1515,15788676,2,1,1
3606,15788683,1,1,0
5733,15788686,2,1,1
8891,15788723,2,1,1
3721,15788775,2,1,0
7117,15788776,3,1,0
8215,15788920,2,1,0
4505,15788930,1,1,0
2625,15788946,1,0,0
7490,15789014,1,1,0
5459,15789055,1,1,0
1364,15789095,2,0,1
2290,15789097,2,0,1
2958,15789109,1,1,1
775,15789158,2,1,0
7062,15789201,1,1,0
6497,15789313,2,1,0
9752,15789339,1,0,1
6394,15789371,2,1,1
6417,15789379,1,1,0
9734,15789413,2,1,1
2881,15789425,2,1,0
3119,15789432,2,1,0
66,15789484,2,1,1
5045,15789498,2,0,0
1457,15789546,2,1,0
1588,15789548,2,1,1
8075,15789557,1,1,1
8871,15789560,1,1,1
7842,15789563,1,1,1
5159,15789582,1,1,0
7038,15789611,1,0,0
182,15789669,2,1,1
4332,15789714,1,1,1
4017,15789753,1,0,1
3067,15789815,2,1,0
3006,15789863,2,1,0
7299,15789865,1,0,1
4136,15789874,2,0,0
8616,15789924,1,1,1
6566,15789936,2,1,0
4228,15789941,1,0,0
1123,15789955,2,0,0
3457,15789974,1,0,0
8904,15790019,1,1,1
5540,15790067,1,0,0
9760,15790093,2,1,0
7500,15790113,1,1,0
4862,15790204,1,1,0
2781,15790235,2,1,1
6048,15790247,2,1,1
7017,15790254,1,1,1
3813,15790267,1,0,1
4926,15790282,2,1,1
935,15790299,3,1,1
751,15790314,2,0,1
9524,15790322,1,1,0
4396,15790324,1,1,0
3572,15790336,2,1,0
178,15790355,2,0,0
2070,15790379,1,1,1
5048,15790412,2,1,1
3678,15790442,2,1,1
7947,15790448,1,1,0
8243,15790455,1,0,1
8892,15790489,1,0,1
1074,15790497,2,0,0
3409,15790564,2,1,1
8661,15790594,2,0,1
4142,15790596,1,1,1
9131,15790599,2,1,1
7427,15790630,1,0,0
4724,15790658,1,1,1
2441,15790659,2,0,1
288,15790678,1,1,0
1484,15790683,2,0,1
7680,15790689,1,1,1
8845,15790717,2,1,0
8289,15790744,2,1,0
8820,15790750,1,0,1
732,15790757,2,0,0
6204,15790763,2,1,0
931,15790782,1,0,0
3972,15790809,1,1,0
6315,15790810,1,1,1
3690,15790829,2,1,0
2592,15790846,1,1,1
6127,15790935,2,0,1
6571,15790958,2,1,1
9633,15791006,1,1,0
5942,15791030,2,1,0
9193,15791040,2,1,1
7692,15791045,1,0,1
2363,15791053,1,1,1
2543,15791102,3,1,1
6373,15791111,2,1,0
5318,15791114,1,1,0
2736,15791131,1,1,0
6412,15791172,1,1,0
3055,15791174,1,0,1
4451,15791191,1,1,1
3464,15791216,1,1,0
2234,15791268,1,0,0
1190,15791279,1,1,1
1505,15791302,2,1,0
8223,15791304,1,1,1
9088,15791316,2,1,1
8554,15791321,1,1,0
7545,15791326,1,0,0
8657,15791342,1,1,1
3171,15791373,1,0,0
8766,15791452,2,1,0
9355,15791501,2,1,1
8008,15791513,1,1,1
8155,15791533,1,1,0
8506,15791535,1,0,0
5195,15791550,2,0,0
9691,15791674,2,0,1
2197,15791700,4,1,1
3676,15791743,1,1,1
1371,15791767,2,1,0
7603,15791769,1,1,0
4678,15791780,3,0,1
2120,15791836,2,1,0
4581,15791842,1,1,1
5765,15791851,1,1,1
4303,15791867,1,0,0
8488,15791877,2,1,1
5229,15791925,1,0,1
7571,15791944,3,1,0
5941,15791958,2,1,1
9941,15791972,2,0,0
3574,15791988,2,1,1
1665,15791991,1,0,1
8357,15792004,2,1,0
2942,15792008,2,0,1
6550,15792029,2,1,0
4002,15792064,1,1,0
9852,15792077,2,1,0
3028,15792102,1,0,0
7554,15792107,1,1,1
3613,15792151,2,1,0
2697,15792176,1,1,1
3977,15792180,2,1,0
2052,15792222,2,0,0
4913,15792228,1,1,0
9405,15792232,2,0,0
4980,15792250,1,1,1
6227,15792305,3,0,1
917,15792328,1,1,1
1979,15792329,2,1,0
983,15792360,2,1,1
9,15792365,2,0,1
903,15792388,1,1,1
8339,15792453,1,1,1
8300,15792473,3,0,1
8035,15792489,2,1,0
2439,15792525,1,1,1
4614,15792565,2,1,1
4036,15792607,2,0,0
8448,15792627,1,1,1
4491,15792646,1,1,1
1829,15792649,2,0,0
9211,15792650,1,1,1
2132,15792660,1,1,0
6703,15792668,2,1,0
6637,15792679,2,1,1
9004,15792720,1,0,0
1372,15792722,1,1,0
8647,15792726,2,1,1
3352,15792729,1,1,0
2925,15792818,1,1,0
9038,15792862,1,1,0
8305,15792868,2,1,0
4999,15792916,1,1,1
9516,15792922,1,1,1
6616,15792934,2,0,0
4937,15792986,1,1,0
5300,15792989,1,1,1
3751,15793042,2,1,0
6333,15793046,1,1,1
3640,15793049,1,1,0
7878,15793070,2,1,0
6212,15793116,1,0,0
8168,15793135,1,1,1
3399,15793196,2,0,1
9144,15793197,1,0,0
1298,15793247,2,1,1
5083,15793307,3,0,0
9057,15793311,2,0,1
7310,15793317,1,1,0
8347,15793324,3,0,1
7988,15793331,2,1,0
5638,15793343,2,1,1
6279,15793346,2,1,1
7226,15793366,2,1,1
8746,15793424,2,1,0
9275,15793425,1,0,1
6344,15793455,1,0,0
5777,15793478,1,1,0
6842,15793491,2,1,0
5230,15793585,2,1,1
8445,15793641,2,1,1
6669,15793671,1,1,0
6498,15793688,1,1,0
3406,15793693,1,1,1
9190,15793723,2,1,0
253,15793726,2,0,1
8010,15793803,1,0,0
2948,15793813,1,0,1
7291,15793825,2,1,0
2163,15793842,1,1,0
1272,15793854,1,1,1
6328,15793856,2,1,1
1581,15793881,1,0,1
6875,15793883,2,1,0
3273,15793890,1,1,1
7632,15793896,1,1,1
5900,15793901,2,0,0
1048,15793949,1,1,0
1537,15794014,2,1,0
852,15794048,2,0,0
239,15794056,3,1,0
8504,15794101,2,0,1
1801,15794122,2,1,1
3665,15794137,1,1,1
539,15794142,3,0,1
8574,15794159,1,1,1
36,15794171,1,1,0
8835,15794178,1,1,0
5299,15794187,2,1,0
7306,15794204,1,1,1
9797,15794236,2,1,1
3129,15794253,2,0,1
4322,15794257,1,1,1
5830,15794266,1,1,0
6195,15794273,1,0,1
3882,15794276,1,1,1
737,15794278,1,1,1
9613,15794297,2,1,0
8920,15794323,1,1,0
3987,15794345,2,0,1
7976,15794356,2,1,1
8489,15794360,2,1,0
451,15794396,1,1,0
150,15794413,2,0,1
5721,15794414,1,1,1
5071,15794468,2,0,0
6352,15794472,2,0,0
2165,15794479,1,1,1
3156,15794493,2,1,1
873,15794549,2,1,1
1429,15794560,1,1,1
3106,15794566,2,1,1
905,15794580,1,0,0
3071,15794661,2,1,0
3945,15794792,1,1,1
3632,15794841,1,1,0
5179,15794849,2,0,0
7597,15794868,2,1,1
1262,15794870,2,1,0
1423,15794874,1,0,1
7724,15794875,2,0,1
4610,15794895,2,0,1
863,15794916,1,1,1
5314,15794939,2,1,1
5466,15794941,3,1,0
7393,15795079,2,1,1
5448,15795124,1,0,1
3527,15795129,2,1,0
5685,15795132,1,0,0
240,15795149,2,0,1
3792,15795151,1,1,0
1300,15795166,2,1,1
5793,15795186,1,1,0
3125,15795224,1,1,0
1186,15795228,1,1,1
6518,15795246,2,1,1
6519,15795275,2,0,0
8572,15795290,1,1,0
3151,15795298,2,0,1
9417,15795370,1,1,0
6513,15795429,2,1,1
9370,15795458,1,1,1
9535,15795488,2,1,0
9767,15795511,1,1,0
2022,15795519,1,0,0
7334,15795527,2,1,0
5465,15795540,1,0,1
569,15795564,2,1,1
6816,15795571,1,0,1
6807,15795586,1,1,0
6657,15795640,2,0,0
7284,15795690,1,1,1
8046,15795737,2,1,1
5355,15795738,1,1,1
9250,15795747,1,0,1
7801,15795759,1,1,0
5537,15795878,2,1,1
4978,15795881,1,1,1
4563,15795895,2,1,0
6672,15795933,2,1,1
8108,15795936,2,1,0
2232,15795954,1,1,0
4409,15795963,1,0,1
2111,15795990,1,1,1
5567,15796015,1,0,1
8515,15796071,1,1,0
4919,15796074,2,1,0
7339,15796111,1,0,1
3953,15796114,1,0,0
9412,15796115,4,1,0
4259,15796167,2,1,0
1443,15796179,1,1,0
6544,15796218,2,1,1
8349,15796230,3,1,1
4557,15796231,1,1,1
1762,15796313,2,1,0
1441,15796334,1,1,0
7705,15796336,2,1,0
2365,15796343,2,0,0
3227,15796351,2,1,1
9893,15796370,1,0,1
7623,15796413,2,1,0
5218,15796434,1,1,1
3677,15796480,2,0,1
5502,15796496,1,1,0
273,15796505,2,1,1
7102,15796569,1,0,1
4408,15796612,1,1,0
8977,15796617,2,1,0
1333,15796721,2,1,1
9896,15796764,3,1,1
7610,15796787,1,1,0
9624,15796790,1,1,0
7023,15796813,2,1,0
9574,15796834,2,1,1
9121,15796838,1,0,1
4197,15796910,1,0,0
5597,15796957,3,0,1
5359,15796958,2,1,0
1891,15796969,2,1,1
8964,15796993,2,0,0
2702,15797010,2,1,0
8907,15797065,2,0,1
8826,15797081,2,1,1
4891,15797113,2,1,0
9701,15797149,2,1,1
2051,15797160,1,1,1
7835,15797165,1,0,0
9649,15797190,1,0,0
6182,15797194,2,1,0
8502,15797197,2,1,0
4057,15797204,2,0,1
246,15797219,1,1,0
779,15797227,2,1,1
7194,15797246,2,1,0
1405,15797276,1,1,0
9740,15797293,2,1,0
5618,15797329,1,1,0
6865,15797381,2,1,1
1821,15797389,1,1,1
6563,15797475,1,1,0
9856,15797502,1,1,1
2298,15797595,1,1,1
5799,15797627,1,0,1
9903,15797665,2,1,0
1540,15797686,1,1,1
9602,15797692,1,1,0
8069,15797710,1,0,1
1414,15797733,2,0,0
480,15797736,1,1,1
921,15797748,2,0,1
9338,15797751,1,1,1
3408,15797760,2,1,0
7359,15797767,1,0,1
6843,15797787,1,1,0
9458,15797822,1,1,1
6670,15797900,1,0,0
5430,15797905,2,1,0
4278,15797910,1,1,1
5968,15797919,2,1,0
314,15797960,1,1,0
833,15797964,1,1,1
3388,15798024,1,1,1
8002,15798053,2,1,0
9920,15798084,2,1,0
6371,15798200,3,1,1
5453,15798256,2,0,0
2190,15798310,1,1,1
9862,15798341,1,1,1
1054,15798348,1,1,1
5615,15798385,2,1,1
640,15798398,1,0,0
1112,15798424,1,1,1
6312,15798429,2,1,1
4339,15798439,1,1,1
4094,15798470,1,1,0
1057,15798521,2,1,0
8200,15798532,2,0,1
9420,15798605,1,1,1
9950,15798615,1,1,0
2983,15798659,2,1,0
2517,15798666,2,1,1
6667,15798709,1,0,1
8268,15798737,2,1,0
9344,15798749,2,1,0
2872,15798824,2,1,0
8158,15798834,1,0,0
7802,15798844,1,0,0
2945,15798850,2,1,0
7794,15798885,2,1,1
477,15798888,1,1,1
7160,15798895,1,1,0
808,15798906,2,1,1
9191,15798943,2,1,0
4621,15798960,1,0,1
9991,15798964,1,1,0
1506,15798975,1,0,0
1936,15799031,2,1,0
6955,15799042,1,1,1
5843,15799128,1,0,1
1497,15799156,2,0,0
4811,15799186,2,0,0
2189,15799211,1,1,1
270,15799217,1,1,0
5279,15799300,1,1,0
2004,15799350,1,0,1
4825,15799357,1,0,0
9835,15799358,1,0,1
435,15799384,1,0,0
871,15799422,1,1,1
9283,15799435,1,1,0
9014,15799468,1,0,0
1717,15799479,1,1,1
6297,15799480,2,0,1
6028,15799494,2,0,1
979,15799515,1,1,0
8470,15799534,2,1,1
6351,15799600,1,0,1
3327,15799626,1,0,1
5153,15799631,2,1,1
9031,15799635,1,0,0
8670,15799641,2,1,0
4941,15799652,2,0,0
9240,15799653,2,1,1
1940,15799710,1,0,1
5181,15799720,2,0,1
7233,15799785,1,1,1
5488,15799790,1,1,1
1011,15799811,1,1,0
5284,15799815,1,0,1
2036,15799825,2,1,1
7475,15799859,1,1,0
5835,15799910,2,1,0
6925,15799924,1,0,0
6799,15799925,2,1,1
4618,15799932,2,1,1
4573,15799964,1,1,0
1428,15799966,1,0,0
6655,15799998,1,0,0
8854,15800031,1,1,1
7459,15800049,1,1,1
3033,15800061,3,1,0
2620,15800062,1,0,0
8538,15800068,2,1,1
4063,15800083,1,0,1
275,15800116,1,0,1
3276,15800215,2,0,1
878,15800228,2,1,1
1663,15800229,1,0,1
6472,15800233,2,1,0
5552,15800251,2,1,0
6789,15800268,1,0,1
4293,15800287,2,1,0
5074,15800295,2,0,0
2247,15800326,2,1,0
5820,15800366,1,1,1
6215,15800412,2,1,1
1306,15800434,1,0,0
562,15800440,1,0,1
7926,15800482,2,1,1
5641,15800514,2,0,0
3249,15800515,1,1,0
1819,15800517,2,1,1
8054,15800524,1,1,0
7527,15800554,2,1,1
6777,15800583,1,0,0
5653,15800620,2,0,0
5811,15800688,2,0,0
146,15800703,1,1,1
4035,15800736,1,1,1
5732,15800746,1,1,1
7211,15800773,1,1,1
4384,15800784,1,1,1
8206,15800793,1,1,0
9253,15800805,1,0,1
8817,15800806,2,1,1
8177,15800811,1,0,1
3511,15800814,2,1,0
2418,15800845,1,1,1
1302,15800856,1,1,1
3107,15800890,2,1,1
9396,15800961,2,0,1
1618,15801062,2,0,1
7337,15801072,2,1,0
3740,15801125,1,1,0
4389,15801152,2,1,0
5186,15801169,1,1,0
6605,15801188,1,0,1
3544,15801218,1,0,1
3030,15801247,2,1,0
7855,15801256,2,0,1
2294,15801265,1,1,0
687,15801277,2,1,1
8786,15801293,2,1,1
5982,15801296,2,1,0
5640,15801316,1,1,1
3164,15801336,1,1,1
8406,15801351,2,1,0
3514,15801395,1,0,0
9559,15801411,1,1,0
8634,15801414,2,0,0
5405,15801417,1,1,1
5707,15801431,1,1,1
8496,15801436,1,0,0
7113,15801441,1,0,1
9631,15801462,2,1,1
1609,15801466,2,1,0
7131,15801473,2,1,0
972,15801488,2,1,1
1502,15801548,2,1,1
414,15801559,3,1,1
8928,15801605,2,1,1
4111,15801630,2,1,0
3004,15801658,1,0,1
3445,15801699,2,1,1
5828,15801701,2,1,1
1678,15801767,2,1,0
5296,15801788,1,1,0
7551,15801817,1,1,1
4579,15801821,2,0,0
5360,15801832,1,1,1
5247,15801863,2,1,1
3301,15801904,2,1,0
8581,15801915,1,1,0
9044,15801920,2,0,0
6419,15801924,2,0,0
4361,15801934,2,1,1
6166,15801942,3,1,1
8696,15801994,2,1,0
8474,15802009,2,1,1
3502,15802060,2,0,0
7401,15802071,1,0,1
6005,15802088,1,1,1
7331,15802106,1,1,0
8986,15802118,1,1,1
3426,15802207,2,1,1
5965,15802220,1,0,0
1775,15802256,2,1,0
6958,15802274,1,1,0
2103,15802351,2,1,1
4194,15802362,2,0,1
9164,15802368,1,1,1
137,15802381,1,0,1
5478,15802390,2,1,1
5506,15802466,2,1,1
1837,15802478,2,1,1
7959,15802483,2,1,1
1894,15802486,2,1,1
1755,15802501,2,1,0
9059,15802560,1,1,1
6075,15802570,2,1,1
3323,15802585,1,1,1
545,15802593,3,0,1
4531,15802617,2,1,0
8301,15802625,1,1,1
689,15802741,1,1,0
7826,15802758,2,1,0
9348,15802809,1,1,1
9006,15802823,2,1,1
4991,15802857,1,0,1
7415,15802869,2,1,1
9902,15802909,1,1,1
6099,15803005,1,0,1
7982,15803032,1,0,0
5288,15803078,2,1,0
3565,15803121,1,0,0
80,15803136,2,1,0
8724,15803202,1,1,1
6112,15803337,1,1,0
8132,15803352,2,1,1
1297,15803365,1,0,1
7013,15803378,2,1,1
446,15803406,1,0,1
4551,15803415,2,1,0
4928,15803456,1,0,0
701,15803457,2,1,0
7996,15803479,2,0,1
111,15803526,1,0,1
7916,15803538,3,1,0
6248,15803633,2,0,0
9638,15803654,1,1,1
1250,15803681,2,1,1
7468,15803682,2,1,1
4319,15803685,2,0,1
585,15803689,2,0,0
361,15803716,2,0,1
2214,15803749,2,1,1
6949,15803750,1,0,1
874,15803764,2,1,0
2481,15803790,2,1,1
8800,15803801,2,1,0
2535,15803804,1,1,0
5865,15803840,2,0,0
3786,15803842,2,0,1
7935,15803886,1,1,1
6073,15803908,2,1,1
6652,15803941,1,0,0
5681,15803947,1,0,0
8325,15803965,1,1,1
301,15803976,2,1,0
2903,15804002,1,1,1
9756,15804009,2,1,1
160,15804017,1,0,0
5250,15804038,1,0,1
9119,15804052,2,1,1
8706,15804064,1,1,1
718,15804072,2,0,0
1818,15804075,1,1,0
8493,15804104,2,0,1
4782,15804131,2,0,0
8226,15804142,2,1,0
8385,15804150,2,1,1
5473,15804201,1,0,1
6403,15804211,1,1,1
7450,15804235,2,1,1
496,15804256,2,1,1
9725,15804295,2,1,1
9135,15804357,1,1,1
1834,15804394,1,1,0
1624,15804516,1,1,0
943,15804586,1,1,0
1201,15804602,2,0,0
1689,15804610,2,0,1
3747,15804709,1,0,0
5605,15804721,1,0,0
60,15804771,1,1,1
4274,15804787,1,1,1
5889,15804797,1,1,1
2101,15804814,2,1,0
4354,15804822,2,1,0
6929,15804853,1,1,0
4936,15804862,1,0,0
9438,15804864,1,1,1
105,15804919,1,1,1
8225,15804937,2,0,0
6196,15804950,2,1,1
8916,15804962,1,1,1
3858,15805025,1,1,1
614,15805062,1,1,1
5672,15805104,2,0,1
648,15805112,1,1,0
3877,15805151,2,1,1
7751,15805162,2,1,1
7140,15805212,2,0,1
86,15805254,2,1,1
2169,15805260,1,1,0
7683,15805261,2,0,1
2075,15805303,1,1,0
1865,15805312,1,0,1
8105,15805413,2,1,0
5037,15805429,1,0,1
865,15805449,2,0,0
8926,15805463,2,1,1
4426,15805523,1,0,1
507,15805565,1,1,0
7231,15805627,2,1,1
1923,15805637,3,1,0
4723,15805671,1,0,1
6717,15805676,2,1,0
9347,15805681,1,1,1
6023,15805690,1,1,0
4823,15805704,4,0,1
4717,15805764,2,0,1
5010,15805769,2,1,0
6287,15805884,2,1,0
4659,15805909,1,0,0
971,15805955,1,1,1
2415,15806027,1,1,0
2221,15806049,1,1,0
7704,15806081,2,1,0
2094,15806132,1,1,1
6829,15806134,2,1,0
4050,15806184,2,1,1
3729,15806210,2,1,1
3840,15806230,2,1,1
6524,15806249,2,0,1
4909,15806256,1,1,0
5056,15806284,2,1,1
2339,15806307,2,1,1
9219,15806318,1,1,0
9260,15806327,2,1,0
2331,15806332,2,1,1
9970,15806360,1,0,1
7760,15806389,2,0,1
4047,15806403,2,1,0
6140,15806407,2,1,0
8940,15806420,2,1,0
818,15806438,1,0,0
1662,15806447,2,1,1
9974,15806455,2,1,1
430,15806467,1,0,0
6250,15806486,2,0,0
3507,15806511,2,0,1
8549,15806546,1,1,0
8389,15806570,1,1,0
2721,15806688,3,0,1
5546,15806709,1,0,0
8428,15806771,2,1,0
7951,15806796,1,1,1
5951,15806808,3,1,0
7745,15806822,2,0,0
2819,15806837,1,1,0
1900,15806880,1,1,1
3283,15806901,1,1,1
4935,15806913,1,1,1
9608,15806918,1,1,1
6901,15806922,1,1,1
992,15806926,2,1,1
7973,15806929,1,1,1
8368,15806941,2,1,1
6149,15806945,1,1,0
3477,15806956,1,0,0
428,15806964,1,1,1
1440,15806967,1,1,1
845,15806983,1,1,0
4834,15807003,1,1,0
984,15807008,1,0,0
2727,15807045,1,0,0
8371,15807107,1,1,0
9578,15807120,1,1,0
5977,15807163,1,0,0
4849,15807167,2,0,1
9021,15807194,2,1,0
8037,15807221,2,0,0
9349,15807239,1,0,0
9834,15807245,2,1,0
5441,15807269,1,0,0
1548,15807294,2,1,1
7939,15807305,1,0,0
9828,15807312,2,0,1
7695,15807335,1,1,1
3668,15807340,2,0,0
396,15807432,2,0,1
6940,15807433,2,0,1
9374,15807457,2,1,0
6375,15807473,2,1,1
2956,15807481,1,1,1
5622,15807524,2,0,0
3264,15807525,2,1,0
7307,15807546,2,1,1
9036,15807555,2,1,0
4038,15807563,1,0,0
8480,15807568,2,0,0
