RowNumber,CustomerId,Tenure,CreditScore,Balance,EstimatedSalary
8081,15668775,3,757,130747.1,143829.54
8082,15757895,6,569,106629.49,44114.88
8083,15774551,3,772,112029.83,186948.35
8084,15684011,7,576,130575.26,173629.78
8085,15736146,4,608,96679.71,49133.45
8086,15656286,0,794,,178122.71
8087,15774847,6,593,171740.69,20893.61
8088,15619340,1,597,,41303.29
8089,15815656,9,541,100116.67,199808.1
8090,15623357,2,692,120596.93,180490.53
8091,15601324,1,697,,87400.53
8092,15715510,2,768,95984.69,73686.75
8093,15663770,1,802,142557.11,172497.73
8094,15779267,5,584,,89286.29
8095,15597957,2,614,,180082.7
8096,15584620,6,850,143644.16,22102.25
8097,15750772,6,671,132129.72,76068.95
8098,15706557,0,626,,32159.46
8099,15594391,2,770,183555.24,159557.28
8100,15661656,2,633,91902.56,107673.35
8101,15631217,6,663,156218.19,33607.72
8102,15588955,5,581,93259.57,141035.65
8103,15758252,2,561,168085.38,115719.08
8104,15740223,1,479,107714.74,86128.21
8105,15805413,6,769,117852.26,147668.64
8106,15635116,2,659,,177480.45
8107,15764892,10,590,84474.62,190937.09
8108,15795936,3,560,,84531.79
8109,15655232,6,437,126803.34,161133.4
8110,15640133,0,661,,185555.63
8111,15751524,10,677,68806.84,33075.24
8112,15670552,3,560,115141.18,39806.75
8113,15623966,2,578,,26389.92
8114,15752193,6,421,90723.36,12162.76
8115,15607269,2,492,151249.45,167237.94
8116,15700752,6,545,,52067.37
8117,15777901,9,640,94752.49,184006.36
8118,15639117,6,624,,582.59
8119,15720203,7,577,,143274.41
8120,15586236,5,704,132084.66,54474.48
8121,15676645,5,523,,121428.2
8122,15715988,2,793,,79704.12
8123,15603749,2,564,45472.28,41055.71
8124,15608956,1,711,,41590.4
8125,15733872,10,791,130229.71,54019.93
8126,15666982,9,629,123948.85,76053.07
8127,15602647,6,729,127415.85,184977.2
8128,15623063,8,651,110067.71,127678.95
8129,15682928,4,695,65521.2,1243.97
8130,15729246,5,847,,76326.67
8131,15588928,5,704,,145338.61
8132,15803352,3,613,155736.42,57751.21
8133,15607485,4,692,,138880.24
8134,15656249,3,720,118307.57,136120.29
8135,15761783,6,577,,167621.18
8136,15716605,7,710,103099.17,173276.62
8137,15757425,1,716,,99661.46
8138,15603096,6,410,125789.69,66333.56
8139,15588580,4,584,109646.83,70240.79
8140,15770539,1,792,127187.86,113553.42
8141,15572022,6,605,,690.84
8142,15571843,1,486,,98802.76
8143,15752502,4,615,130385.82,130661.95
8144,15609058,1,676,107787.47,116378.82
8145,15775108,1,571,99325.04,186052.15
8146,15708904,9,850,,100101.06
8147,15600086,7,717,123764.95,169952.82
8148,15814675,8,642,128264.03,61792.76
8149,15572777,7,780,86006.21,37973.13
8150,15585106,8,492,57068.43,188974.81
8151,15738936,5,760,103607.24,86334.64
8152,15750970,1,500,99004.24,152845.99
8153,15725772,2,654,,146652.11
8154,15692106,3,606,147386.72,45482.04
8155,15791533,6,367,93608.28,168816.73
8156,15715715,2,799,,59297.34
8157,15785576,9,434,119496.87,125848.88
8158,15798834,7,719,,76264.27
8159,15744127,2,641,,3939.87
8160,15637427,6,461,,15306.29
8161,15576990,5,790,152885.77,58214.79
8162,15615352,4,588,99607.37,35877.03
8163,15647333,4,621,137003.68,21254.06
8164,15572050,3,768,122831.58,24533.89
8165,15581370,2,681,99811.44,23531.5
8166,15813503,8,606,154712.58,89099.18
8167,15769783,8,542,,807.06
8168,15793135,7,713,147687.24,121592.5
8169,15599182,2,597,,4700.66
8170,15689517,3,635,127009.83,161909.95
8171,15641366,1,599,124737.96,90389.61
8172,15588859,0,496,179356.28,2919.21
8173,15732293,8,759,,99086.74
8174,15568032,1,757,127320.36,163170.32
8175,15623525,0,564,125175.58,72757.33
8176,15606601,6,561,186788.96,73286.8
8177,15800811,3,702,148556.74,146056.29
8178,15610711,8,678,128644.46,167673.37
8179,15809654,7,707,127476.73,146011.55
8180,15576077,9,610,159561.93,103381.47
8181,15643378,1,744,112419.92,83022.92
8182,15566790,8,598,129991.76,46041.08
8183,15774402,5,562,,182843.24
8184,15694641,2,621,,171364.18
8185,15605916,3,659,,183399.12
8186,15812356,6,722,89175.06,152883.95
8187,15644179,3,606,,50560.45
8188,15771674,5,603,162390.52,54702.66
8189,15623314,3,506,190353.08,78365.75
8190,15613292,8,715,,68666.63
8191,15813871,2,690,,151375.73
8192,15759480,10,644,139180.97,19959.67
8193,15587712,8,589,114435.47,26955.72
8194,15671165,5,592,149950.19,76267.59
8195,15620746,4,632,126115.6,100998.5
8196,15706537,7,577,111396.97,191070.01
8197,15589312,3,588,115007.08,176858.5
8198,15741180,6,617,102141.9,45325.26
8199,15733888,3,668,133686.52,190958.48
8200,15798532,9,810,120879.73,78896.59
8201,15577359,5,767,,121964.46
8202,15614936,10,718,82321.88,11144.4
8203,15747647,4,589,,144181.48
8204,15588566,5,778,116474.28,32757.55
8205,15570141,3,724,132352.69,80320.3
8206,15800793,4,477,182491.57,185830.72
8207,15572415,6,580,,160095.31
8208,15635125,2,566,120787.18,52198.84
8209,15636551,3,711,130181.47,31811.44
8210,15600912,5,706,88348.43,104181.78
8211,15768476,6,703,,67667.19
8212,15650266,2,679,146186.28,193974.47
8213,15621004,7,603,,198055.94
8214,15748352,0,598,104488.17,43249.67
8215,15788920,4,836,109196.67,55218.02
8216,15743236,7,687,80538.56,131305.37
8217,15637717,4,704,109026.8,43117.1
8218,15635500,2,605,61319.63,186655.11
8219,15634792,9,516,,33266.29
8220,15607560,2,572,,555.28
8221,15727177,6,557,177822.03,150944.31
8222,15774358,4,443,110939.3,72846.58
8223,15791304,7,604,165413.43,35279.74
8224,15603328,1,483,77805.66,2101.89
8225,15804937,3,702,,94949.84
8226,15804142,3,670,175575.95,99061.75
8227,15608845,3,804,124197.22,74692.06
8228,15702434,3,850,,116692.8
8229,15632609,10,554,160132.75,32824.15
8230,15603550,7,588,70258.88,139607.61
8231,15755239,4,758,162657.64,115525.13
8232,15670528,0,787,132217.45,20955.03
8233,15732704,9,582,148042.97,52341.15
8234,15589019,4,633,92855.02,159813.18
8235,15677796,9,766,129289.98,169935.46
8236,15760177,9,564,100252.18,146033.52
8237,15636595,3,602,107592.89,153122.73
8238,15737275,3,649,113096.41,60335.24
8239,15672905,7,679,,163757.29
8240,15753955,7,639,149940.04,156648.81
8241,15708504,8,790,121438.58,176471.78
8242,15592451,9,565,,5388.3
8243,15790455,2,478,,93332.64
8244,15572174,3,825,148874.01,71192.82
8245,15656330,0,528,68138.37,170309.19
8246,15569626,5,577,110080.3,109794.31
8247,15608726,7,663,,166310.82
8248,15637366,5,505,114268.85,126728.27
8249,15778049,6,633,117412.35,30338.94
8250,15727421,6,586,,37935.83
8251,15688865,9,850,,25329.48
8252,15751032,1,629,35549.81,49676.33
8253,15734737,9,744,,169498.61
8254,15746515,7,750,136492.92,26500.29
8255,15664311,3,637,123675.69,166458.41
8256,15708139,1,575,139532.34,181294.39
8257,15768574,1,671,178713.98,21768.21
8258,15738018,5,571,,72849.29
8259,15699753,1,590,89086.31,24499.97
8260,15703199,3,619,96143.47,98994.92
8261,15627830,5,640,32197.64,141446.01
8262,15570855,7,670,,77864.41
8263,15772503,4,737,,115115.32
8264,15584453,10,555,,168605.96
8265,15710111,6,742,,38550.4
8266,15618562,0,618,140306.38,160618.61
8267,15706764,1,560,,3701.63
8268,15798737,8,654,,88659.44
8269,15712608,2,787,74483.97,44273.91
8270,15636736,7,611,,156495.39
8271,15703544,0,559,,182988.94
8272,15815645,8,481,152303.66,175082.2
8273,15705739,5,753,159904.79,148811.14
8274,15709643,1,675,,85901.09
8275,15669805,1,748,99557.94,199255.32
8276,15737489,5,610,116886.59,107973.44
8277,15775131,9,580,142188.2,128028.6
8278,15765283,3,624,149961.99,104610.86
8279,15628715,8,709,,69676.55
8280,15813283,2,605,,35982.42
8281,15745716,7,706,,117939.17
8282,15598485,8,567,28649.64,95140.62
8283,15696552,4,747,81025.6,167682.57
8284,15754569,1,664,,56562.57
8285,15701741,3,711,152462.79,90305.97
8286,15572631,10,609,,109895.16
8287,15636069,7,632,155519.59,1843.24
8288,15682467,1,725,118851.05,102747.02
8289,15790744,9,850,92899.27,97465.89
8290,15625023,4,682,,105352.55
8291,15731267,4,797,75263.7,85801.77
8292,15742879,1,668,147904.31,69370.05
8293,15757015,5,783,106640.5,176945.96
8294,15770711,4,766,90696.78,21597.2
8295,15569430,2,704,175509.8,152039.67
8296,15617304,6,722,,111893.09
8297,15704466,7,692,,195074.62
8298,15664681,2,584,114321.28,15959.01
8299,15605534,4,644,95560.04,72628.84
8300,15792473,5,598,88379.81,64157.24
8301,15802625,7,733,85915.52,23860.5
8302,15766017,3,615,72309.3,85687.09
8303,15762172,2,850,,179451.42
8304,15728333,8,521,,93180.09
8305,15792868,1,675,,157097.09
8306,15605698,3,746,,80344.96
8307,15777060,4,770,,26080.54
8308,15626243,3,618,133844.22,31406.93
8309,15719898,7,556,154872.08,32044.64
8310,15599976,9,749,,132734.87
8311,15752809,6,702,116121.67,61602.42
8312,15589698,6,555,107104.5,41304.44
8313,15609977,6,587,71026.77,57962.41
8314,15750121,3,639,,42862.82
8315,15734177,4,643,,152992.04
8316,15781347,1,600,,91193.65
8317,15592025,7,651,,130132.41
8318,15670163,4,666,,88751.45
8319,15765402,6,520,145644.05,104118.93
8320,15624343,7,650,129667.77,42028.16
8321,15602354,3,564,109341.87,75632.78
8322,15579183,1,586,,53710.23
8323,15584899,5,617,,13066.3
8324,15723658,6,712,,152417.97
8325,15803965,3,654,87485.67,3299.01
8326,15682489,9,605,,198091.81
8327,15813645,0,491,53369.13,103934.12
8328,15766787,9,707,,70403.65
8329,15687171,5,638,146679.77,102179.86
8330,15690744,2,683,112499.42,30375.18
8331,15707974,2,815,48387,184796.84
8332,15673084,1,645,68079.8,166264.89
8333,15814772,4,645,160133.88,88391.97
8334,15743709,4,683,66190.33,115186.97
8335,15610343,10,705,,13935.53
8336,15737414,4,647,123761.68,83910.4
8337,15788480,0,786,122325.58,34712.34
8338,15568519,9,534,,13871.34
8339,15792453,1,602,138912.17,139494.75
8340,15658100,0,695,,140724.64
8341,15695197,7,553,128524.19,20682.46
8342,15749807,3,516,,124202.26
8343,15773876,3,655,,159638.77
8344,15591698,9,849,132934.89,171056.65
8345,15712813,3,520,150805.17,25333.03
8346,15763898,3,568,,29372.62
8347,15793324,9,695,,38533.79
8348,15757759,7,807,165969.26,156122.13
8349,15796230,2,642,124495.98,57904.22
8350,15611729,1,703,141559.5,31257.1
8351,15709531,2,556,114756.14,193214.05
8352,15650751,6,585,,137757.69
8353,15641413,7,587,155393.98,13308.2
8354,15753840,6,524,,132861.9
8355,15669994,1,556,128663.81,125083.29
8356,15695301,4,504,113522.64,12405.2
8357,15792004,3,731,,37697.29
8358,15603035,3,651,,105599.65
8359,15717286,8,675,79035.95,142783.98
8360,15577107,6,657,,168412.07
8361,15754747,9,686,141918.09,184036.47
8362,15705676,9,690,107944.33,48478.47
8363,15751912,7,567,,3896.08
8364,15677336,1,557,120043.13,132370.75
8365,15684395,10,446,125191.69,128260.86
8366,15659949,1,850,96399.31,106534.15
8367,15812422,2,637,,102515.42
8368,15806941,7,499,76961.6,83643.87
8369,15637690,7,622,98675.74,138906.85
8370,15632882,1,684,126817.13,29995.83
8371,15807107,3,612,121394.42,164081.42
8372,15661034,5,813,106059.4,187976.88
8373,15811958,2,850,112755.34,158171.36
8374,15785167,4,795,,155711.64
8375,15646720,7,628,,85890.75
8376,15658614,7,565,145400.69,83844.79
8377,15704657,3,601,72647.64,41777.9
8378,15567147,4,802,,81908.09
8379,15701319,6,614,96340.81,139377.24
8380,15745266,6,434,,73562.05
8381,15650437,8,522,124450.36,165786.1
8382,15764314,2,550,113877.23,174921.91
8383,15612594,3,599,,120790.02
8384,15593501,5,493,148667.81,56092.51
8385,15804150,3,755,,158816.03
8386,15649297,4,605,111065.93,125660.99
8387,15641110,0,708,,128400.62
8388,15660608,8,699,158697.61,107181.22
8389,15806570,4,763,,77203.72
8390,15715345,6,743,,129740.11
8391,15755521,0,660,90044.32,187604.97
8392,15579074,10,619,84651.79,184754.26
8393,15641158,3,739,102128.27,63981.37
8394,15752507,9,769,148846.39,192831.67
8395,15597983,10,692,154953.94,70849.47
8396,15586069,0,560,108883.29,27914.95
8397,15655082,4,607,112070.86,173568.3
8398,15720155,6,630,131354.39,9324.31
8399,15582116,7,767,132746.2,26628.88
8400,15749365,8,543,,145601.8
8401,15632069,8,776,125211.55,144496.07
8402,15663134,1,535,,11779.98
8403,15766683,6,549,139422.37,83983.39
8404,15707219,4,844,,123318.37
8405,15709232,5,586,157099.47,65481.86
8406,15801351,3,583,,47728
8407,15578747,5,701,83600.24,59195.05
8408,15675626,2,726,,98060.51
8409,15583736,4,829,81795.74,90106.94
8410,15590011,9,749,129378.32,13549.34
8411,15609913,9,743,,113436.08
8412,15719479,7,619,,42442.21
8413,15575147,9,699,99339,68297.61
8414,15597309,7,749,,80134.65
8415,15648367,6,600,74430.1,96051.1
8416,15758031,3,760,91241.85,80682.35
8417,15751771,2,528,99092.45,111149.98
8418,15689288,5,630,,182612.38
8419,15731026,2,683,100062.16,109201.43
8420,15775809,6,677,98723.67,151146.67
8421,15743076,9,669,,93901.61
8422,15658258,6,693,128760.32,36342.79
8423,15756321,5,612,144772.69,98302.57
8424,15706799,4,719,,84972.9
8425,15775703,2,702,71281.29,108747.12
8426,15642636,9,755,117035.89,21862.19
8427,15704651,1,514,,121551.93
8428,15806771,0,753,3768.69,177065.24
8429,15566735,2,548,108913.84,140460.01
8430,15681671,2,850,101100.22,35337.31
8431,15775949,7,612,110615.47,193502.93
8432,15586752,8,628,152143.89,32174.03
8433,15582519,6,479,121797.09,5811.9
8434,15658233,5,724,109798.25,149593.61
8435,15755330,7,512,122403.24,37439.9
8436,15605072,3,638,145860.98,142763.51
8437,15617538,7,834,,45038.74
8438,15591428,9,781,,172097.4
8439,15692142,7,707,105086.74,180344.69
8440,15692931,2,670,114991.45,37392.56
8441,15781127,8,663,96769.04,36864.05
8442,15677136,5,624,,132418.59
8443,15677828,4,598,,60894.26
8444,15567897,5,619,132725.1,143913.33
8445,15793641,3,792,,172240.27
8446,15678333,7,683,,86619.77
8447,15630511,6,691,,164074.89
8448,15792627,5,765,84557.82,69039.43
8449,15717191,1,508,93817.41,132468.76
8450,15625716,9,637,113913.53,65316.5
8451,15710053,5,667,140406.68,57164.19
8452,15580043,8,575,105229.34,34397.08
8453,15601410,1,744,,177431.59
8454,15684669,9,567,137891.35,142009.46
8455,15619083,6,502,,80618.47
8456,15692207,6,609,,124218.27
8457,15730705,9,715,165252.52,85286.3
8458,15749688,8,541,,40889.14
8459,15728542,4,850,,107236.87
8460,15760063,7,595,,168085.97
8461,15658982,5,650,122034.4,146663.43
8462,15758769,7,625,,4791.8
8463,15778481,1,817,118962.58,120819.58
8464,15661162,2,526,,114539.67
8465,15568164,4,850,71379.53,154000.99
8466,15601569,2,598,171178.25,137980.58
8467,15772383,9,613,131307.11,83343.73
8468,15667456,3,709,,82195.15
8469,15672983,5,678,87099.85,149550.95
8470,15799534,5,720,183135.39,197688.5
8471,15582847,0,662,,72929.96
8472,15612478,10,525,,171045.35
8473,15709621,3,662,,27731.05
8474,15802009,6,770,,126131.9
8475,15698816,4,721,72535.45,103931.49
8476,15574830,2,633,128137.42,147635.33
8477,15603082,9,701,,61961.57
8478,15685947,0,556,115915.53,125435.47
8479,15643048,0,639,,42240.54
8480,15807568,2,632,,57942.88
8481,15597591,5,456,107000.49,153419.62
8482,15747558,10,729,,189727.12
8483,15756655,2,632,,165385.55
8484,15589949,9,433,152806.74,19687.99
8485,15601012,3,802,92887.06,39473.63
8486,15724269,7,670,,144723.38
8487,15567506,6,738,114940.67,194895.57
8488,15791877,0,706,140641.26,77271.91
8489,15794360,5,592,71816.74,105096.82
8490,15686538,7,522,,176780.39
8491,15585985,5,746,165282.42,153786.46
8492,15699257,2,651,143145.87,43612.06
8493,15804104,9,494,114731.76,79479.74
8494,15727619,9,753,113909.69,92320.37
8495,15740237,2,671,116695.27,193201.86
8496,15801436,4,696,,126353.13
8497,15705735,3,577,,135008.92
8498,15649359,1,587,,17135.6
8499,15624892,7,712,93978.96,60651.77
8500,15784918,2,498,121968.11,188343.05
8501,15584785,2,660,97324.91,23291.83
8502,15797197,6,678,,64443.75
8503,15574858,8,530,,287.99
8504,15794101,2,559,,137961.41
8505,15743245,3,624,145155.37,72169.95
8506,15791535,5,592,137222.77,39608.58
8507,15605215,9,767,,175458.21
8508,15771749,5,653,114268.22,89524.83
8509,15616833,2,678,,13221.25
8510,15750728,2,586,,102889.34
8511,15769353,8,550,150490.32,166468.21
8512,15770091,9,643,160858.13,27149.27
8513,15716420,5,612,170288.38,59601.15
8514,15740602,4,674,111568.01,22026.18
8515,15796071,7,657,83889.03,153059.62
8516,15811389,0,724,171982.95,167313.07
8517,15783875,4,500,,12833.96
8518,15671800,8,688,137624.4,197582.79
8519,15677288,3,599,121159.65,4033.39
8520,15633525,7,631,,125877.22
8521,15634606,1,634,,176913.42
8522,15579207,3,545,91184.01,105476.65
8523,15619892,8,644,,59172.42
8524,15567778,1,690,144027.8,108731.02
8525,15711750,6,711,,175310.38
8526,15751084,8,712,140170.61,38170.04
8527,15768945,1,627,62092.9,105887.04
8528,15586931,3,694,,95625.03
8529,15636353,4,534,,9541.15
8530,15623858,9,603,,148516.79
8531,15703354,2,808,103516.87,113907.8
8532,15663987,1,723,,164647.72
8533,15780805,2,585,,98621.04
8534,15768566,8,706,,37479.97
8535,15643229,6,671,,15846.42
8536,15754940,2,597,85162.26,5104.08
8537,15676576,8,646,143061.88,61937.6
8538,15800068,6,801,,170008.74
8539,15648030,5,731,137388.01,165000.68
8540,15668594,1,620,137712.01,76197.05
8541,15728709,7,484,106901.42,118045.98
8542,15724181,5,647,105603.21,157360.9
8543,15647546,8,688,150679.71,196226.38
8544,15702601,4,680,108300.27,44384.57
8545,15567725,7,689,52016.08,72993.65
8546,15674179,7,513,60515.13,124571.09
8547,15686957,2,553,158584.28,43640.16
8548,15607690,2,689,118812.5,31121.42
8549,15806546,4,517,,22372.78
8550,15632850,8,731,,170338.35
8551,15709016,1,687,91219.29,158845.49
8552,15638068,7,507,,67926.18
8553,15749345,1,468,76318.64,194783.12
8554,15791321,4,682,,176036.01
8555,15699095,3,603,,198826.03
8556,15638329,1,522,111432.13,168683.57
8557,15575445,10,629,150148.51,6936.27
8558,15752622,7,729,38550.06,179230.23
8559,15774507,5,574,119013.86,103421.91
8560,15570857,0,677,111213.64,147578.26
8561,15599386,5,627,71097.23,130504.49
8562,15744913,10,788,109632.85,16149.13
8563,15647292,7,697,148368.02,118862.08
8564,15728838,1,578,148600.91,143397.14
8565,15584704,10,519,71083.98,137959
8566,15749068,9,632,139625.34,93702.96
8567,15622985,4,679,,172939.3
8568,15587676,9,699,,108162.13
8569,15779496,0,615,81564.1,35896.09
8570,15733460,9,622,,104852.6
8571,15711457,7,755,124540.28,188850.89
8572,15795290,2,767,133616.39,28615.8
8573,15611223,10,752,101648.5,172001.44
8574,15794159,8,633,124281.84,60116.57
8575,15780677,4,717,,170528.63
8576,15690175,0,585,,189683.7
8577,15722599,9,751,183613.66,49734.94
8578,15569976,1,754,136186.44,121529.59
8579,15707011,10,495,137682.68,71071.47
8580,15702277,4,650,106005.54,142995.32
8581,15801915,6,529,152310.55,13054.25
8582,15580213,2,585,,89402.54
8583,15637947,1,668,134446.04,111241.37
8584,15715888,2,591,142289.28,119638.85
8585,15732967,6,731,,151581.79
